Id,mean_exam_points
12109,82.09279824825879
12110,81.25837192891684
12111,58.003965145352744
12112,54.11955326199115
12113,72.48346604097115
12114,73.11090065604266
12115,57.743286717805496
12116,73.01810098755851
12117,57.98096760007668
12118,55.018509873802216
12119,70.55373020987876
12120,55.61635532137452
12121,67.61467937494416
12122,53.93872662126119
12123,50.81386446867406
12124,59.627292662325736
12125,61.80418870519776
12126,68.67443143726884
12127,79.50017124634086
12128,59.481532112053
12129,62.930730835049545
12130,57.15288445511916
12131,54.384852294788836
12132,61.931199906681414
12133,73.58665938205439
12134,59.481532112053
12135,56.42306460005199
12136,73.04675441336855
12137,56.30717599597159
12138,54.8630477663814
12139,75.5635357438893
12140,54.049926910125365
12141,63.78982158554244
12142,56.61188699762975
12143,54.8630477663814
12144,72.45502211522107
12145,59.017060263339594
12146,59.336112891942115
12147,61.449858152780635
12148,54.56711693464877
12149,78.02557655162589
12150,57.07951290550197
12151,51.79331733520378
12152,56.561630760118675
12153,64.87522470131927
12154,61.575870302405264
12155,69.55492524066217
12156,67.70094445244989
12157,86.48927332271916
12158,55.96060373891431
12159,57.98096760007668
12160,77.71024756815741
12161,71.16695065942635
12162,64.8993290511876
12163,58.8740976388117
12164,58.67804304368893
12165,56.77210594648218
12166,92.62533840628305
12167,56.655529161866944
12168,55.54487880929659
12169,56.888912952462064
12170,59.603678655863526
12171,65.40762914411518
12172,71.77653387016956
12173,56.495626061711455
12174,65.67571306126399
12175,61.449858152780635
12176,55.65926024128819
12177,70.93201705421176
12178,58.10015958690167
12179,70.76000778481547
12180,56.19151595949424
12181,59.749725853432125
12182,82.92571901625278
12183,54.9051229072246
12184,73.2883254508856
12185,59.336112891942115
12186,63.65948340311031
12187,61.74952440056916
12188,63.059643829986726
12189,60.271686263499724
12190,85.5150591796151
12191,60.271686263499724
12192,55.430723225350334
12193,63.78982158554244
12194,58.8740976388117
12195,62.18536014919071
12196,56.07580732948399
12197,83.2609459501556
12198,59.53427350632929
12199,85.1713139005322
12200,60.39538595269514
12201,56.888912952462064
12202,54.11955326199115
12203,71.72053291188668
12204,58.055450308218184
12205,74.18714320944609
12206,59.84869281146178
12207,55.77386793002894
12208,61.59880250132086
12209,54.23111207173292
12210,69.43909600800953
12211,58.654789336724825
12212,64.02597608839737
12213,70.64355620339799
12214,88.82519034648006
12215,58.8740976388117
12216,59.335820728702295
12217,69.91964421079238
12218,70.93201705421176
12219,50.27174198171117
12220,76.61567488077404
12221,54.8630477663814
12222,57.27044316439702
12223,73.16660372520381
12224,77.65127757140381
12225,54.679832833307614
12226,67.9445284609045
12227,58.5345066871289
12228,71.89475717514652
12229,57.862010117146646
12230,91.40313819486398
12231,74.40311674317208
12232,52.16148292820393
12233,55.96060373891431
12234,56.61188699762975
12235,57.93634627969375
12236,71.89475717514652
12237,58.67804304368893
12238,73.4373488851025
12239,50.33073404841506
12240,70.2670738154064
12241,57.19692680326719
12242,58.8740976388117
12243,54.049926910125365
12244,53.427003606394784
12245,59.53427350632929
12246,71.77653387016956
12247,76.20872710335847
12248,60.348985917735654
12249,83.0303622707006
12250,72.06938285957919
12251,62.33745375412592
12252,59.80269497227694
12253,61.931199906681414
12254,58.654789336724825
12255,58.8740976388117
12256,70.49991600490377
12257,54.679832833307614
12258,64.79239387412457
12259,70.69747451535464
12260,72.06938285957919
12261,67.89103990023219
12262,56.42278620677631
12263,101.61620581875341
12264,75.65062589833956
12265,59.603678655863526
12266,70.93201705421176
12267,64.92494456137922
12268,55.61635532137452
12269,61.497067693469575
12270,86.77253935127129
12271,59.726065412746046
12272,70.93201705421176
12273,54.11955326199115
12274,56.962330320508556
12275,53.31703665567
12276,59.336112891942115
12277,96.57670149358702
12278,56.379594364163964
12279,61.497067693469575
12280,58.73010165004159
12281,66.70651998064032
12282,72.18771141499118
12283,61.096053025640316
12284,54.79250189113489
12285,59.680157833795576
12286,57.5062569698118
12287,73.04675441336855
12288,58.5345066871289
12289,64.13318918710685
12290,60.79200003862736
12291,58.8740976388117
12292,54.679832833307614
12293,75.0683368206728
12294,54.90539410301669
12295,63.059643829986726
12296,54.049926910125365
12297,60.348985917735654
12298,75.9003404239467
12299,56.61188699762975
12300,56.379594364163964
12301,57.19692680326719
12302,55.77386793002894
12303,70.0087032847132
12304,79.82273436913647
12305,54.8630477663814
12306,55.65926024128819
12307,59.336112891942115
12308,58.36238253844195
12309,58.8740976388117
12310,71.31188068218815
12311,56.19151595949424
12312,53.64759262477874
12313,60.59693223702806
12314,58.003965145352744
12315,73.04675441336855
12316,62.082699287349875
12317,58.5345066871289
12318,56.141341021450586
12319,54.23111207173292
12320,61.575870302405264
12321,54.679832833307614
12322,67.14260559303106
12323,72.51025140194893
12324,58.294363087333856
12325,53.93872662126119
12326,58.10015958690167
12327,78.85949453848234
12328,58.17478910367944
12329,78.4110294152089
12330,81.06277178004545
12331,62.80206961773249
12332,83.19801544914272
12333,54.90539410301669
12334,54.8630477663814
12335,63.65948340311031
12336,96.383961844439
12337,68.70146413717664
12338,96.76979942242812
12339,55.84562748076408
12340,72.33461273908233
12341,70.35655319205351
12342,70.93201705421176
12343,60.543289829203836
12344,63.57782248042037
12345,59.680157833795576
12346,63.65948340311031
12347,59.603678655863526
12348,59.53427350632929
12349,84.21104194319297
12350,60.84585329834022
12351,76.33385227524072
12352,81.16520170953085
12353,72.3078889033378
12354,58.8740976388117
12355,61.22137116849537
12356,51.55953162888203
12357,55.430723225350334
12358,62.80206961773249
12359,85.45052991453942
12360,73.2883254508856
12361,73.04675441336855
12362,86.48927332271916
12363,57.15288445511916
12364,50.688874534087844
12365,72.13271512295442
12366,60.72127070826402
12367,59.457973397958206
12368,72.06938285957919
12369,72.27951031521404
12370,54.454893505826654
12371,58.798608363470684
12372,73.58665938205439
12373,75.07568286220811
12374,81.49372974544661
12375,52.16148292820393
12376,49.485946734228406
12377,59.77901444503817
12378,53.427003606394784
12379,59.82499484254418
12380,56.42306460005199
12381,58.654789336724825
12382,76.92680767557863
12383,56.962330320508556
12384,60.271686263499724
12385,56.379594364163964
12386,53.93872662126119
12387,58.0784761815593
12388,55.730878144800855
12389,53.60617964399979
12390,84.38093413718673
12391,58.055450308218184
12392,73.2883254508856
12393,55.20281536083003
12394,69.06997196073303
12395,58.67804304368893
12396,57.19692680326719
12397,58.17478910367944
12398,57.743286717805496
12399,54.8630477663814
12400,58.73010165004159
12401,55.04037817795378
12402,58.5345066871289
12403,53.64759262477874
12404,54.679832833307614
12405,57.743286717805496
12406,86.31540054776328
12407,58.055450308218184
12408,48.285602194221475
12409,77.80867851997547
12410,74.43228472230999
12411,75.16224104242973
12412,54.90539410301669
12413,55.730878144800855
12414,78.7598094412692
12415,84.38093413718673
12416,57.743286717805496
12417,51.55953162888203
12418,57.93634627969375
12419,63.97691332754138
12420,71.48516297622244
12421,75.49735386447963
12422,54.2729893455967
12423,56.962330320508556
12424,59.336112891942115
12425,58.5345066871289
12426,63.011288389114604
12427,63.89517730184166
12428,72.21605582232439
12429,58.17478910367944
12430,52.26915444161142
12431,71.53969081221413
12432,71.07649294115647
12433,69.46641479114182
12434,65.00793700526931
12435,69.55492524066217
12436,54.406478418767904
12437,56.655529161866944
12438,59.58007360625793
12439,61.371209785065595
12440,57.862010117146646
12441,59.603678655863526
12442,58.36238253844195
12443,55.018509873802216
12444,58.003965145352744
12445,60.348985917735654
12446,72.06938285957919
12447,53.93872662126119
12448,55.77386793002894
12449,56.19151595949424
12450,64.26445294329645
12451,51.493079078641145
12452,63.269682116534355
12453,57.743286717805496
12454,63.011288389114604
12455,63.011288389114604
12456,64.02597608839737
12457,56.19151595949424
12458,56.19151595949424
12459,76.33385227524072
12460,70.1238181319791
12461,64.79239387412457
12462,54.16134768456967
12463,86.6634744158821
12464,81.8239057003808
12465,62.417285532502056
12466,54.16134768456967
12467,73.94240598740046
12468,70.93201705421176
12469,54.679832833307614
12470,80.73588009393809
12471,77.49417731515715
12472,91.03728035323694
12473,59.84869281146178
12474,56.30717599597159
12475,59.680157833795576
12476,54.679832833307614
12477,67.77941296210327
12478,62.986394059520066
12479,73.4373488851025
12480,78.60059301972375
12481,64.02597608839737
12482,71.45709078005707
12483,57.98096760007668
12484,58.67804304368893
12485,55.018509873802216
12486,61.34693517102166
12487,75.49735386447963
12488,71.45709078005707
12489,55.54487880929659
12490,65.83594432741876
12491,55.018509873802216
12492,52.702245607605455
12493,54.476546410231066
12494,54.16134768456967
12495,59.481532112053
12496,78.7598094412692
12497,62.80206961773249
12498,59.23766625130518
12499,57.07951290550197
12500,54.814013079061276
12501,57.15288445511916
12502,71.77653387016956
12503,66.79168156261193
12504,58.654789336724825
12505,59.336112891942115
12506,57.43245020342974
12507,75.31486947321237
12508,67.22829724578486
12509,59.80269497227694
12510,61.575870302405264
12511,63.81501905944555
12512,60.148229124505136
12513,60.99481261800954
12514,72.04109305456568
12515,57.743286717805496
12516,55.54487880929659
12517,54.679832833307614
12518,57.743286717805496
12519,72.04109305456568
12520,58.775308866405865
12521,59.336112891942115
12522,86.31540054776328
12523,53.31703665567
12524,61.22137116849537
12525,60.543289829203836
12526,75.16224104242973
12527,55.65926024128819
12528,78.56988352489397
12529,60.271686263499724
12530,50.75432636820415
12531,57.31457243023736
12532,60.869938202106155
12533,104.32987576724275
12534,51.493079078641145
12535,70.64355620339799
12536,72.45502211522107
12537,59.214200071211245
12538,48.086312417324464
12539,57.93634627969375
12540,57.31457243023736
12541,59.336112891942115
12542,77.55303464962924
12543,53.93872662126119
12544,75.43997215339556
12545,47.98696577615357
12546,64.10787180865661
12547,57.27044316439702
12548,57.19692680326719
12549,65.32415014924516
12550,60.543289829203836
12551,71.33989874093864
12552,72.8055830788465
12553,58.89606570035477
12554,59.680157833795576
12555,53.93872662126119
12556,58.414172681022606
12557,59.58007360625793
12558,70.2670738154064
12559,57.647374832735885
12560,54.97607968365178
12561,55.61635532137452
12562,57.21962596462264
12563,53.93872662126119
12564,57.388233863500425
12565,56.19151595949424
12566,67.75272553577246
12567,47.98696577615357
12568,57.31457243023736
12569,80.24748061832526
12570,72.04109305456568
12571,58.5345066871289
12572,63.65948340311031
12573,63.65948340311031
12574,63.059643829986726
12575,59.457973397958206
12576,56.962330320508556
12577,49.99994972210687
12578,57.43245020342974
12579,57.93634627969375
12580,60.643514710050326
12581,57.19692680326719
12582,57.98096760007668
12583,58.654789336724825
12584,60.148229124505136
12585,67.89103990023219
12586,57.93634627969375
12587,80.70438470822005
12588,59.457973397958206
12589,58.8740976388117
12590,55.31651993290656
12591,54.679832833307614
12592,52.485140002401124
12593,68.78904778200096
12594,62.33745375412592
12595,58.850769475453355
12596,57.98096760007668
12597,56.07580732948399
12598,59.481532112053
12599,74.7057460045753
12600,57.98096760007668
12601,58.67804304368893
12602,66.92812760495343
12603,58.414172681022606
12604,86.31540054776328
12605,57.19692680326719
12606,53.60617964399979
12607,85.68741955959892
12608,73.04675441336855
12609,55.84562748076408
12610,60.348985917735654
12611,56.962330320508556
12612,60.271686263499724
12613,53.316773009805274
12614,76.33385227524072
12615,58.055450308218184
12616,72.21605582232439
12617,69.18395778528064
12618,54.8630477663814
12619,54.384852294788836
12620,55.65926024128819
12621,62.265005763147805
12622,57.624512901297734
12623,58.67804304368893
12624,57.743286717805496
12625,59.925473020919405
12626,58.89606570035477
12627,62.80206961773249
12628,76.82943077998364
12629,55.45247516044369
12630,72.06938285957919
12631,64.13318918710685
12632,69.18395778528064
12633,67.50315450728145
12634,67.61467937494416
12635,54.23111207173292
12636,53.49585782384552
12637,57.743286717805496
12638,56.98465908003
12639,54.182620568899786
12640,73.04675441336855
12641,72.33461273908233
12642,63.65948340311031
12643,58.10015958690167
12644,62.52047511050283
12645,61.575870302405264
12646,54.16134768456967
12647,59.04045158664872
12648,72.06938285957919
12649,72.06938285957919
12650,55.65926024128819
12651,76.51867020344679
12652,80.41023033367401
12653,56.962330320508556
12654,58.055450308218184
12655,61.425553786424636
12656,57.98096760007668
12657,49.5882885097983
12658,58.26577185369886
12659,70.64355620339799
12660,82.75858181200539
12661,61.702129543109244
12662,65.91852210297534
12663,61.371209785065595
12664,55.430723225350334
12665,63.89517730184166
12666,55.77386793002894
12667,72.3078889033378
12668,59.84869281146178
12669,53.93872662126119
12670,67.86431064841635
12671,73.49328759343511
12672,86.48927332271916
12673,76.43063550065052
12674,60.47283745115058
12675,59.092818260611615
12676,70.95954691648637
12677,87.64994367753334
12678,52.702245607605455
12679,63.011288389114604
12680,73.2883254508856
12681,57.15288445511916
12682,57.19692680326719
12683,54.8630477663814
12684,55.1318496089217
12685,57.388233863500425
12686,55.61635532137452
12687,84.48730190286821
12688,56.962330320508556
12689,54.679832833307614
12690,63.374217469382934
12691,72.51025140194893
12692,56.962330320508556
12693,54.56711693464877
12694,57.07951290550197
12695,72.3078889033378
12696,58.2426747868934
12697,60.148229124505136
12698,86.77253935127129
12699,58.5345066871289
12700,60.348985917735654
12701,60.643514710050326
12702,60.271686263499724
12703,59.457973397958206
12704,73.67159143692356
12705,64.76682825074955
12706,70.06216130029831
12707,54.23111207173292
12708,68.05641413668239
12709,49.89678818283225
12710,70.2670738154064
12711,55.61635532137452
12712,78.18369362422496
12713,70.81529671435864
12714,54.679832833307614
12715,56.53918218430087
12716,68.3950375025835
12717,56.42306460005199
12718,53.427003606394784
12719,55.54487880929659
12720,69.18395778528064
12721,63.059643829986726
12722,85.62276827301282
12723,55.1318496089217
12724,60.47283745115058
12725,57.647374832735885
12726,58.654789336724825
12727,54.679832833307614
12728,75.16224104242973
12729,58.5345066871289
12730,72.3078889033378
12731,58.995048957337644
12732,54.679832833307614
12733,69.63543592851113
12734,57.743286717805496
12735,67.70094445244989
12736,70.35655319205351
12737,56.962330320508556
12738,63.011288389114604
12739,63.011288389114604
12740,86.31540054776328
12741,72.21605582232439
12742,53.029132610032626
12743,52.98817919136237
12744,62.930730835049545
12745,53.93846001822534
12746,62.80206961773249
12747,81.32930955427067
12748,54.8630477663814
12749,72.06938285957919
12750,59.53427350632929
12751,59.017060263339594
12752,90.01516943352983
12753,70.93201705421176
12754,53.31703665567
12755,79.01920562775916
12756,71.89475717514652
12757,64.92494456137922
12758,58.055450308218184
12759,60.51932862403541
12760,54.679832833307614
12761,87.93676955136462
12762,59.481532112053
12763,56.42306460005199
12764,60.643514710050326
12765,65.94452101165773
12766,63.81501905944555
12767,71.72053291188668
12768,48.248187421365444
12769,54.6309555777286
12770,58.437334943862886
12771,74.18714320944609
12772,63.011288389114604
12773,59.680157833795576
12774,71.16695065942635
12775,73.04675441336855
12776,58.67804304368893
12777,56.495626061711455
12778,62.52047511050283
12779,74.7919005284253
12780,54.34289201902976
12781,69.4133888044029
12782,54.79250189113489
12783,63.16531145364055
12784,64.79239387412457
12785,58.654789336724825
12786,55.430723225350334
12787,80.60395637530834
12788,64.87522470131927
12789,84.99992794557383
12790,70.67132494382716
12791,69.32504955098122
12792,59.65652377656506
12793,74.00765771122832
12794,87.47388503778924
12795,54.679832833307614
12796,55.1318496089217
12797,71.24923238767889
12798,56.63436328425415
12799,61.497067693469575
12800,57.15288445511916
12801,59.77901444503817
12802,66.86914643194135
12803,54.90539410301669
12804,61.67772976708308
12805,55.54487880929659
12806,62.265005763147805
12807,56.495626061711455
12808,64.10787180865661
12809,70.78747426412323
12810,55.430723225350334
12811,67.97764048261702
12812,80.89917043943153
12813,72.13271512295442
12814,61.55151827347518
12815,54.2729893455967
12816,53.848893255453675
12817,63.011288389114604
12818,59.925473020919405
12819,72.06938285957919
12820,66.70651998064032
12821,57.98096760007668
12822,54.79250189113489
12823,87.93676955136462
12824,53.427003606394784
12825,60.147933132951955
12826,64.02745888126395
12827,62.33745375412592
12828,65.00793700526931
12829,87.64994367753334
12830,61.22137116849537
12831,74.7919005284253
12832,70.58146542160753
12833,73.04675441336855
12834,49.99994972210687
12835,58.55742619630254
12836,58.2195864985123
12837,72.13271512295442
12838,58.10015958690167
12839,57.31457243023736
12840,57.5062569698118
12841,74.55428602170855
12842,53.60617964399979
12843,92.25491574430437
12844,75.19169058996576
12845,57.98096760007668
12846,71.39432142616967
12847,63.87142895792369
12848,54.454893505826654
12849,71.89440632523343
12850,54.8630477663814
12851,57.33731638623948
12852,56.98465908003
12853,55.796024632818565
12854,56.30717599597159
12855,72.13271512295442
12856,57.98096760007668
12857,63.65948340311031
12858,86.77253935127129
12859,60.148229124505136
12860,58.5345066871289
12861,81.92724067923461
12862,64.66010135304067
12863,58.850769475453355
12864,55.430723225350334
12865,86.48927332271916
12866,73.19531237350475
12867,54.7013014972156
12868,58.33924875638409
12869,58.89606570035477
12870,63.78982158554244
12871,83.2609459501556
12872,55.430723225350334
12873,59.603678655863526
12874,58.055450308218184
12875,74.18714320944609
12876,63.87142895792369
12877,53.93872662126119
12878,70.93201705421176
12879,71.31188068218815
12880,71.48516297622244
12881,59.82499484254418
12882,72.65777498607248
12883,58.5345066871289
12884,53.82748034221628
12885,54.8630477663814
12886,57.743286717805496
12887,63.76463360990411
12888,56.19151595949424
12889,59.336112891942115
12890,76.43063550065052
12891,56.962330320508556
12892,62.80206961773249
12893,53.66893668855413
12894,58.775308866405865
12895,62.082699287349875
12896,54.16134768456967
12897,58.10015958690167
12898,54.11955326199115
12899,74.00765771122832
12900,62.930730835049545
12901,63.65948340311031
12902,73.01810098755851
12903,53.427003606394784
12904,62.31281385512549
12905,58.73010165004159
12906,53.31703665567
12907,61.371209785065595
12908,57.5062569698118
12909,60.348985917735654
12910,72.13271512295442
12911,73.04675441336855
12912,63.87142895792369
12913,52.81099179805193
12914,74.00765771122832
12915,62.64858510600935
12916,53.93872662126119
12917,64.13318918710685
12918,103.91567960400725
12919,58.8740976388117
12920,57.455239034671344
12921,83.19801544914272
12922,58.97167487059875
12923,56.655529161866944
12924,72.21605582232439
12925,67.47690095298402
12926,55.54487880929659
12927,54.79250189113489
12928,58.73010165004159
12929,57.19692680326719
12930,57.98096760007668
12931,61.74952440056916
12932,59.80269497227694
12933,54.8630477663814
12934,61.34693517102166
12935,64.66010135304067
12936,63.011288389114604
12937,67.58805368539717
12938,60.271686263499724
12939,73.19531237350475
12940,71.89475717514652
12941,72.06938285957919
12942,71.89475717514652
12943,54.679832833307614
12944,55.61635532137452
12945,72.13271512295442
12946,61.702129543109244
12947,55.430723225350334
12948,53.93872662126119
12949,54.90539410301669
12950,56.61188699762975
12951,55.43044953638968
12952,68.25574631206437
12953,85.96822251936817
12954,56.42306460005199
12955,55.84562748076408
12956,85.30984181050572
12957,65.67571306126399
12958,71.39432142616967
12959,90.01516943352983
12960,59.481532112053
12961,53.5371887968499
12962,58.17478910367944
12963,70.41026346863892
12964,73.2883254508856
12965,75.65062589833956
12966,72.4265887731519
12967,59.017060263339594
12968,60.643514710050326
12969,61.245598257082776
12970,59.65652377656506
12971,62.80206961773249
12972,81.46235086965231
12973,51.34721717961612
12974,58.73010165004159
12975,56.379594364163964
12976,62.082699287349875
12977,63.65948340311031
12978,70.93201705421176
12979,55.77386793002894
12980,57.862010117146646
12981,58.437334943862886
12982,53.05023982834493
12983,73.01810098755851
12984,55.65926024128819
12985,70.2670738154064
12986,56.495626061711455
12987,60.148229124505136
12988,56.19151595949424
12989,54.8630477663814
12990,87.64994367753334
12991,78.91933009130273
12992,54.679832833307614
12993,56.79464328868066
12994,56.07580732948399
12995,69.32504955098122
12996,59.481532112053
12997,54.16134768456967
12998,55.54487880929659
12999,54.2729893455967
13000,67.95087878725542
13001,55.982831688741555
13002,58.798608363470684
13003,70.93201705421176
13004,56.72837758543216
13005,53.93872662126119
13006,50.27174198171117
13007,62.05815564647374
13008,60.4190029201442
13009,59.627292662325736
13010,61.702129543109244
13011,55.20281536083003
13012,59.53427350632929
13013,75.5635357438893
13014,62.33745375412592
13015,73.01810098755851
13016,57.93634627969375
13017,76.36373575213918
13018,58.67804304368893
13019,56.495626061711455
13020,72.24441078403929
13021,81.00140569603175
13022,62.80206961773249
13023,61.497067693469575
13024,55.04037817795378
13025,53.93872662126119
13026,98.77083750530032
13027,56.42306460005199
13028,57.74300207650924
13029,69.63543592851113
13030,55.20281536083003
13031,72.3078889033378
13032,55.26736868498931
13033,60.17175356812513
13034,60.59693223702806
13035,58.654789336724825
13036,57.862010117146646
13037,73.2883254508856
13038,73.01810098755851
13039,52.094283036070784
13040,55.04037817795378
13041,57.743286717805496
13042,70.93201705421176
13043,56.42306460005199
13044,54.679832833307614
13045,70.49991600490377
13046,56.19151595949424
13047,70.93201705421176
13048,78.60059301972375
13049,71.72053291188668
13050,58.055450308218184
13051,75.80419219063707
13052,60.271686263499724
13053,55.089335413203436
13054,58.17478910367944
13055,60.59693223702806
13056,57.10188574400645
13057,53.93872662126119
13058,70.35655319205351
13059,80.83792099911136
13060,71.63070785913662
13061,75.65062589833956
13062,84.55114817652877
13063,62.33745375412592
13064,71.89475717514652
13065,65.75962029998072
13066,69.46641479114182
13067,59.04045158664872
13068,80.57290022977162
13069,56.379594364163964
13070,75.59313400568031
13071,85.27861669436088
13072,58.2426747868934
13073,72.06938285957919
13074,56.19151595949424
13075,56.42306460005199
13076,79.92368753506267
13077,56.61188699762975
13078,57.43245020342974
13079,77.3961221090475
13080,91.40313819486398
13081,68.11639170509835
13082,71.24923238767889
13083,67.86587804483591
13084,54.79250189113489
13085,53.49585782384552
13086,72.8981267447238
13087,47.49296452663329
13088,49.320062995923
13089,53.49585782384552
13090,69.32504955098122
13091,96.383961844439
13092,60.39538595269514
13093,71.45709078005707
13094,59.53427350632929
13095,58.0784761815593
13096,58.414172681022606
13097,75.65062589833956
13098,73.16660372520381
13099,53.427003606394784
13100,63.65948340311031
13101,75.5635357438893
13102,54.97607968365178
13103,57.57339432763242
13104,56.962330320508556
13105,63.87142895792369
13106,55.84562748076408
13107,52.98817919136237
13108,71.89475717514652
13109,56.845098239215496
13110,84.55114817652877
13111,59.726065412746046
13112,58.8740976388117
13113,66.29894028066434
13114,61.371209785065595
13115,60.271686263499724
13116,71.31188068218815
13117,70.29470199865516
13118,59.457973397958206
13119,57.624512901297734
13120,77.52271164348542
13121,57.93634627969375
13122,54.679832833307614
13123,57.647374832735885
13124,63.65948340311031
13125,56.962330320508556
13126,64.00218134168625
13127,56.495626061711455
13128,58.5345066871289
13129,60.148229124505136
13130,56.30689815172553
13131,75.59313400568031
13132,72.06938285957919
13133,66.90175937664598
13134,86.56449291916033
13135,58.5345066871289
13136,72.3078889033378
13137,56.750898265238746
13138,54.679832833307614
13139,53.427003606394784
13140,58.5345066871289
13141,54.11955326199115
13142,58.36238253844195
13143,59.336112891942115
13144,62.930730835049545
13145,60.59693223702806
13146,60.271686263499724
13147,60.148229124505136
13148,58.003965145352744
13149,72.3078889033378
13150,58.2426747868934
13151,86.56449291916033
13152,56.655529161866944
13153,71.89475717514652
13154,63.011288389114604
13155,90.55870825638364
13156,57.647374832735885
13157,57.19692680326719
13158,56.379594364163964
13159,93.98027884406393
13160,69.8662895118729
13161,58.73010165004159
13162,65.11521144202878
13163,54.049926910125365
13164,86.31540054776328
13165,53.64759262477874
13166,73.2883254508856
13167,85.1713139005322
13168,56.379594364163964
13169,68.56157940400168
13170,69.18395778528064
13171,72.13271512295442
13172,73.04675441336855
13173,74.18678176597867
13174,50.91885410061515
13175,54.34289201902976
13176,91.22003798586785
13177,73.16660372520381
13178,55.88870228480478
13179,59.04045158664872
13180,54.8630477663814
13181,60.148229124505136
13182,57.388233863500425
13183,83.53427687224605
13184,82.1549422759844
13185,73.19531237350475
13186,62.44051720515672
13187,55.96060373891431
13188,72.06938285957919
13189,63.011288389114604
13190,72.06938285957919
13191,57.862010117146646
13192,62.392615476825654
13193,54.11955326199115
13194,63.31822693044814
13195,71.16695065942635
13196,61.22137116849537
13197,57.10188574400645
13198,56.19151595949424
13199,58.97167487059875
13200,49.422073639407124
13201,60.39538595269514
13202,56.51805803506982
13203,59.336112891942115
13204,74.33753490811537
13205,65.97052969293655
13206,53.60617964399979
13207,60.348985917735654
13208,66.79168156261193
13209,59.336112891942115
13210,54.49693693430857
13211,57.93634627969375
13212,61.702129543109244
13213,59.336112891942115
13214,56.19151595949424
13215,60.17175356812513
13216,56.379594364163964
13217,72.04109305456568
13218,60.543289829203836
13219,54.34289201902976
13220,63.78982158554244
13221,56.561630760118675
13222,63.65948340311031
13223,53.60617964399979
13224,91.33445882278302
13225,58.798608363470684
13226,60.04849240943596
13227,70.12416077452622
13228,55.089335413203436
13229,61.09575257186878
13230,69.8662895118729
13231,92.4399539784477
13232,72.27951031521404
13233,62.20995187658524
13234,74.18678176597867
13235,55.018509873802216
13236,73.19531237350475
13237,55.20281536083003
13238,60.41930018850099
13239,61.67772976708308
13240,59.336112891942115
13241,62.80206961773249
13242,79.07915547700239
13243,73.01810098755851
13244,58.414172681022606
13245,61.096053025640316
13246,58.414172681022606
13247,60.04849240943596
13248,54.476546410231066
13249,59.53427350632929
13250,58.97167487059875
13251,90.30922980048501
13252,78.66934182396096
13253,60.271686263499724
13254,58.798608363470684
13255,89.29476385844278
13256,53.93872662126119
13257,67.4503269099979
13258,58.5345066871289
13259,62.64858510600935
13260,57.07951290550197
13261,56.19151595949424
13262,56.962330320508556
13263,59.80269497227694
13264,65.14090821124535
13265,43.86215884796967
13266,54.8630477663814
13267,59.481532112053
13268,54.8630477663814
13269,55.88870228480478
13270,56.42306460005199
13271,58.67804304368893
13272,73.2883254508856
13273,55.730878144800855
13274,86.8380043587957
13275,73.70734780410186
13276,72.4265887731519
13277,58.437334943862886
13278,72.75014055136884
13279,59.82499484254418
13280,58.294363087333856
13281,84.04147106976565
13282,58.775308866405865
13283,71.07649294115647
13284,55.54487880929659
13285,57.691782683421266
13286,54.2729893455967
13287,59.25976427841578
13288,50.2068904714764
13289,64.87522470131927
13290,72.18771141499118
13291,56.845098239215496
13292,59.336112891942115
13293,84.38093413718673
13294,68.56157940400168
13295,58.5345066871289
13296,77.7782611391654
13297,66.37586069294015
13298,56.53918218430087
13299,99.16554049814434
13300,62.265005763147805
13301,59.726065412746046
13302,59.092818260611615
13303,62.80206961773249
13304,69.46641479114182
13305,72.06938285957919
13306,52.770200573699064
13307,55.84562748076408
13308,57.31457243023736
13309,52.20182094114831
13310,61.22137116849537
13311,58.8740976388117
13312,71.31188068218815
13313,76.92680767557863
13314,64.00218134168625
13315,86.31540054776328
13316,72.4817975100672
13317,67.83915822030241
13318,62.930730835049545
13319,70.06216130029831
13320,52.37704000247495
13321,58.850769475453355
13322,61.67772976708308
13323,58.055450308218184
13324,50.1680394767739
13325,59.680157833795576
13326,63.47296643200717
13327,54.97607968365178
13328,56.19151595949424
13329,70.93201705421176
13330,73.2883254508856
13331,73.04675441336855
13332,53.49585782384552
13333,63.011288389114604
13334,75.49735386447963
13335,53.31703665567
13336,60.348985917735654
13337,75.49735386447963
13338,55.730878144800855
13339,69.46641479114182
13340,69.63543592851113
13341,67.77941296210327
13342,50.688874534087844
13343,56.42306460005199
13344,55.018509873802216
13345,55.982831688741555
13346,59.336112891942115
13347,59.84869281146178
13348,63.14035900285554
13349,89.79985300091002
13350,58.995048957337644
13351,60.51932862403541
13352,62.54519347630434
13353,58.294363087333856
13354,72.13271512295442
13355,56.962330320508556
13356,72.60243916981094
13357,66.97934582214316
13358,65.89405695922001
13359,52.702245607605455
13360,54.2729893455967
13361,60.348985917735654
13362,56.655529161866944
13363,59.53427350632929
13364,51.28102838142779
13365,72.45502211522107
13366,73.04675441336855
13367,73.2883254508856
13368,58.73010165004159
13369,58.33924875638409
13370,61.22137116849537
13371,65.54170107946544
13372,60.148229124505136
13373,56.42306460005199
13374,54.11955326199115
13375,73.2883254508856
13376,58.55742619630254
13377,58.850769475453355
13378,70.95954691648637
13379,59.481532112053
13380,56.42306460005199
13381,55.089335413203436
